agreement,grid
0.9560901553193975,0|21.5443|25|60|150
0.9560901553193975,0.1|20|22|60|150
0.9560901553193975,0.1|21.5443|22|60|150
0.9560901553193975,0|20|21.5443|22|60|150
0.9560901553193975,0.1|21.5443|22|25|60|150
0.9559733738175873,0.1|21.5443|60|150
0.9559733738175873,0|20|21.5443|60|150
0.9559733738175873,0.1|21.5443|25|60|150
0.9559733738175873,0|0.1|20|22|60|150
0.9559733738175873,0|0.1|21.5443|22|60|150
0.9559733738175873,0|20|21.5443|25|60|150
0.9559733738175873,0.1|20|21.5443|22|60|150
0.9559733738175873,0.1|20|21.5443|22|25|60|150
0.9559733738175873,0|0.1|7.19686|21.5443|60|150|220
0.9559733738175873,0|0.1|7.19686|21.5443|60|150|1000
0.9559733738175873,0|0.1|7.19686|20|21.5443|60|150|220
0.9559733738175873,0|0.1|7.19686|10|21.5443|60|150|1000
0.9559733738175873,0|0.1|7.19686|20|21.5443|60|150|1000
0.9559733738175873,0|0.1|7.19686|21.5443|60|150|220|1000
0.9559733738175873,0|0.1|7.19686|21.5443|60|150|500|1000
0.9558565923157771,0|0.1|21.5443|60|150
0.9558565923157771,0.1|20|21.5443|60|150
0.9558565923157771,0|0.1|21.5443|25|60|150
0.9558565923157771,0.1|20|21.5443|25|60|150
0.9558565923157771,0|0.1|20|21.5443|22|60|150
0.9557398108139671,0|0.1|20|21.5443|60|150
0.9557398108139671,0|0.1|20|21.5443|25|60|150
0.9556230293121569,0|20|25|60|150|220
0.9556230293121569,0|20|25|60|150|1000
0.9556230293121569,0|20|25|60|150|220|1000
0.9556230293121569,0|20|25|60|150|500|1000
0.9556230293121569,0|20|25|60|150|220|500|1000
0.9555062478103469,0.1|20|25|60|150|220
0.9555062478103469,0.1|20|25|60|150|1000
0.9555062478103469,0.1|20|25|60|150|220|1000
0.9555062478103469,0.1|20|25|60|150|500|1000
0.9555062478103469,0.1|20|25|60|150|220|500|1000
